id,name,name_norm,uic,latitude,longitude,parent_station_id,country,time_zone,is_city,is_main_station,is_airport,entur_id,entur_is_enabled
2043,Port Glasgow,Port Glasgow,7096670,55.9342,-4.689432,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2044,Port Sunlight,Port Sunlight,7021980,53.349123,-2.998248,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2045,Portchester,Portchester,7059280,50.848389,-1.126361,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2046,Porth,Porth,7038700,51.61203,-3.408079,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2047,Portslade,Portslade,7052760,50.836044,-0.204898,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2048,Portsmouth Arms,Portsmouth Arms,7058290,50.956768,-3.950633,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2049,Possilpark & Parkhouse,Possilpark & Parkhouse,7099580,55.890717,-4.259381,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2050,Potters Bar,Potters Bar,7060220,51.697392,-0.192715,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2051,Poynton,Poynton,7028740,53.350398,-2.13448,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2052,Prees,Prees,7013460,52.89962,-2.689765,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2053,Prescot,Prescot,7023370,53.423535,-2.799022,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2054,Prestbury,Prestbury,7028750,53.293465,-2.14549,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2055,Preston Park,Preston Park,NA,50.846054,-0.154787,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2056,Prestonpans,Prestonpans,7093660,55.953426,-2.973665,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2057,Prestwich Metrolink,Prestwich Metrolink,7028840,53.53322,-2.28209,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2058,Prestwick International Airport,Prestwick International Airport,7095440,55.511513,-4.616166,26778,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
2059,Priesthill & Darnley,Priesthill & Darnley,7098080,55.812737,-4.344246,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2060,Prittlewell,Prittlewell,7074190,51.550476,0.71167,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2061,Prudhoe,Prudhoe,7075090,54.966072,-1.864077,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2062,Pulborough,Pulborough,7054680,50.957355,-0.517751,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2063,Purfleet,Purfleet,7074530,51.481358,0.236575,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2064,Purley Oaks,Purley Oaks,7054300,51.346989,-0.098843,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2065,Purley Station,Purley Station,7053790,51.337334,-0.113592,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2066,Putney,Putney,7056030,51.46125,-0.216463,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2067,Pye Corner,Pye Corner,7016631,51.579513,-3.038295,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2068,Pyle,Pyle,7041850,51.527199,-3.702439,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2069,Quakers Yard,Quakers Yard,7039940,51.660686,-3.322844,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2070,Queenborough,Queenborough,7051760,51.416473,0.749756,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2071,Queens Park Glasgow,Queens Park Glasgow,7098220,55.835747,-4.267368,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2072,Queens Park London,Queens Park London,7014190,51.533916,-0.204966,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2073,Queens Road Peckham,Queens Road Peckham,7054240,51.47401,-0.057553,26770,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2074,Queens Road Metrolink,Queens Road Metrolink,7029880,53.50816,-2.23367,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2075,Queenstown Road (Battersea),Queenstown Road (Battersea),7055960,51.474552,-0.146819,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2076,Quintrell Downs,Quintrell Downs,7035310,50.403908,-5.029838,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2077,Radcliffe (Notts),Radcliffe (Notts),7062420,52.948906,-1.031059,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2078,Radcliffe Metrolink,Radcliffe Metrolink,7026310,53.56188,-2.32153,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2079,Radlett,Radlett,7015460,51.68486,-0.317626,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2080,Radley,Radley,7031180,51.685588,-1.240398,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2081,Radyr,Radyr,7038740,51.515831,-3.248028,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2082,Rainford,Rainford,7024040,53.51694,-2.789454,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2083,Rainham (Essex),Rainham (Essex),7074540,51.517449,0.190716,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2084,Rainham (Kent),Rainham (Kent),7051770,51.36657,0.611698,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2085,Rainhill,Rainhill,7022960,53.417129,-2.766398,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2086,Ramsgreave & Wilpshire,Ramsgreave & Wilpshire,7027340,53.787868,-2.47657,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2087,Rauceby,Rauceby,7063610,52.985081,-0.455247,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2088,Ravenglass for Eskdale,Ravenglass for Eskdale,7019990,54.355804,-3.409456,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2089,Ravensbourne,Ravensbourne,7050830,51.413803,-0.0069,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2090,Ravensthorpe,Ravensthorpe,7085190,53.675964,-1.653298,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2091,Rawcliffe,Rawcliffe,7080310,53.688141,-0.961174,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2092,Rayleigh,Rayleigh,7068840,51.589851,0.601393,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2093,Raynes Park,Raynes Park,7055690,51.409294,-0.22998,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2094,Reading West,Reading West,7031600,51.455077,-0.990143,26779,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2095,Rectory Road,Rectory Road,7069670,51.55872,-0.068379,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2096,Redbridge,Redbridge,7059120,50.919697,-1.470737,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2097,Redcar Central,Redcar Central,7079500,54.615692,-1.069318,26780,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2098,Redcar East,Redcar East,7079740,54.609257,-1.05088,26780,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2099,Reddish North,Reddish North,7029790,53.448956,-2.15656,26781,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2100,Reddish South,Reddish South,7028570,53.435873,-2.159028,26781,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2101,Redditch,Redditch,7012080,52.306337,-1.945248,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2102,Redland,Redland,7032470,51.468792,-2.598875,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2103,Reedham (London),Reedham (London),7054310,51.332108,-0.123854,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2104,Reedham (Norfolk),Reedham (Norfolk),7073160,52.564045,1.558941,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2105,Reigate,Reigate,7054800,51.241623,-0.203474,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2106,Renton,Renton,7098670,55.970566,-4.586181,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2107,Rhiwbina,Rhiwbina,7039060,51.520687,-3.213561,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2108,Rhoose Cardiff Airport,Rhoose Cardiff Airport,NA,51.387454,-3.347599,NA,GB,Europe/London,FALSE,FALSE,TRUE,NA,FALSE
2109,Rhosneigr,Rhosneigr,7025440,53.234782,-4.505768,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2110,Rhymney,Rhymney,7040270,51.759064,-3.289494,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2111,Ribblehead,Ribblehead,7021060,54.205776,-2.36087,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2112,Rice Lane,Rice Lane,7021310,53.457738,-2.962253,26803,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2113,Rickmansworth,Rickmansworth,NA,51.640447,-0.473013,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2114,Riddlesdown,Riddlesdown,7054320,51.332611,-0.099436,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2115,Ridgmont,Ridgmont,7015380,52.026588,-0.594903,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2116,Riding Mill,Riding Mill,7075100,54.949066,-1.97186,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2117,Risca & Pontymister,Risca & Pontymister,NA,51.60443,-3.093533,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2118,Robertsbridge,Robertsbridge,7052260,50.984726,0.469092,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2119,Roby,Roby,7022610,53.410034,-2.855956,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2120,Rochdale,Rochdale,7029240,53.610293,-2.153444,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2121,Roche,Roche,7035320,50.418911,-4.830658,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2122,Rochford,Rochford,7068850,51.581276,0.701959,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2123,Rock Ferry,Rock Ferry,7021890,53.372269,-3.010898,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2124,Rogart,Rogart,7086710,57.988979,-4.158224,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2125,Rogerstone,Rogerstone,NA,51.593413,-3.065478,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2126,Rolleston,Rolleston,7063530,53.065536,-0.900095,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2127,Roman Bridge,Roman Bridge,7024440,53.044319,-3.92125,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2128,Romiley,Romiley,7028330,53.414026,-2.089307,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2129,Rose Grove,Rose Grove,7027220,53.786686,-2.282282,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2130,Rose Hill Marple,Rose Hill Marple,7028730,53.396176,-2.076502,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2131,Rosyth,Rosyth,7091900,56.046055,-3.427114,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2132,Rotherhithe,Rotherhithe,7010390,51.50098,-0.05353,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2133,Roughton Road,Roughton Road,7072970,52.917828,1.299239,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2134,Rowlands Castle,Rowlands Castle,7056580,50.892864,-0.957748,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2135,Rowley Regis,Rowley Regis,7046060,52.477299,-2.030885,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2136,Roydon,Roydon,7068290,51.775494,0.035088,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2137,Ruabon,Ruabon,7044770,52.986935,-3.044214,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2138,Rufford,Rufford,7023150,53.634817,-2.806792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2139,Rugeley Town,Rugeley Town,7011350,52.754672,-1.936963,26782,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2140,Rugeley Trent Valley,Rugeley Trent Valley,7010840,52.769451,-1.930309,26782,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2141,Ruskington,Ruskington,7063270,53.041615,-0.380127,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2142,Ruswarp,Ruswarp,7081740,54.470367,-0.626664,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2143,Rutherglen,Rutherglen,7097870,55.830448,-4.212766,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2144,Ryde Esplanade,Ryde Esplanade,7055420,50.733517,-1.159676,26784,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2145,Ryde Pier Head,Ryde Pier Head,7055410,50.738914,-1.159578,26784,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2146,Ryde St Johns Road,Ryde St Johns Road,7055430,50.72361,-1.157028,26784,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2147,Ryder Brow,Ryder Brow,7029770,53.457916,-2.176173,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2148,Rye House,Rye House,7068200,51.76881,0.005796,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2149,Sale Metrolink,Sale Metrolink,7028090,53.42437,-2.31899,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2150,Salford Central,Salford Central,7027980,53.482913,-2.254686,26785,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2151,Salford Crescent,Salford Crescent,7027940,53.486462,-2.275715,26785,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2152,Salfords,Salfords,7053800,51.201412,-0.162096,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2153,Salhouse,Salhouse,7073180,52.675083,1.391886,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2154,Saltaire,Saltaire,7085610,53.838066,-1.790246,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2155,Saltburn,Saltburn,7079510,54.583462,-0.974116,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2156,Saltcoats,Saltcoats,7095470,55.633648,-4.784804,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2157,Saltmarshe,Saltmarshe,7080330,53.722675,-0.808765,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2158,Salwick,Salwick,7026730,53.781536,-2.817973,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2159,Sandal & Agbrigg,Sandal & Agbrigg,7083580,53.664574,-1.485404,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2160,Sandbach,Sandbach,7012610,53.150113,-2.393528,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2161,Sanderstead,Sanderstead,7054330,51.348694,-0.093017,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2162,Sandhills,Sandhills,7022490,53.430021,-2.9915,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2163,Sandhurst,Sandhurst,7056460,51.34642,-0.803911,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2164,Sandling,Sandling,7050250,51.09021,1.065995,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2165,Sandown,Sandown,7055250,50.657101,-1.162457,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2166,Sandplace,Sandplace,7035840,50.386684,-4.464549,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2167,Sandy,Sandy,7061720,52.124931,-0.28065,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2168,Sankey for Penketh,Sankey for Penketh,7023880,53.392452,-2.651094,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2169,Sanquhar,Sanquhar,7095490,55.370633,-3.923437,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2170,Sarn,Sarn,7042700,51.540049,-3.589196,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2171,Saundersfoot,Saundersfoot,7041080,51.722084,-4.718965,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2172,Sawbridgeworth,Sawbridgeworth,7068060,51.814625,0.160177,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2173,Saxilby,Saxilby,7063280,53.267193,-0.664018,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2174,Saxmundham,Saxmundham,7072240,52.215309,1.489965,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2175,Scotscalder,Scotscalder,7086720,58.482891,-3.553764,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2176,Scotstounhill,Scotstounhill,7099960,55.884491,-4.351765,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2177,Sea Mills,Sea Mills,7032540,51.480209,-2.649427,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2178,Seaburn,Seaburn,7076410,54.929558,-1.38667,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2179,Seaford,Seaford,7053330,50.772495,0.10045,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2180,Seaforth & Litherland,Seaforth & Litherland,7022500,53.466336,-3.005619,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2181,Seaham,Seaham,7078140,54.836835,-1.341019,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2182,Seascale,Seascale,7020030,54.395351,-3.48476,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2183,Seaton Carew,Seaton Carew,7080070,54.657959,-1.200106,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2184,Seer Green & Jordans,Seer Green & Jordans,7030610,51.609524,-0.607809,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2185,Selhurst,Selhurst,7054340,51.392704,-0.089759,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2186,Sellafield,Sellafield,7020040,54.416571,-3.510293,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2187,Selling,Selling,7051790,51.277817,0.940801,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2188,Selly Oak,Selly Oak,7011050,52.441322,-1.936708,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2189,Seven Kings,Seven Kings,7068930,51.563992,0.096325,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2190,Seven Sisters,Seven Sisters,7069310,51.584007,-0.074521,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2191,Severn Beach,Severn Beach,7032050,51.559864,-2.664227,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2192,Shadwell,Shadwell,7010820,51.51093,-0.05743,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2193,Shalford,Shalford,7056380,51.214264,-0.566789,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2194,Shanklin,Shanklin,7055290,50.633842,-1.179841,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2195,Shawford,Shawford,7059290,51.021488,-1.328428,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2196,Shawlands,Shawlands,7098230,55.828987,-4.292521,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2197,Sheerness-On-Sea,Sheerness-On-Sea,7051840,51.440559,0.758397,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2198,Shenstone,Shenstone,7011780,52.638985,-1.844528,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2199,Shepherds Bush,Shepherds Bush,NA,51.506,-0.218,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2200,Shepherds Well,Shepherds Well,7051860,51.188339,1.229952,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2201,Shepley,Shepley,7084480,53.588913,-1.703863,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2202,Shepperton,Shepperton,7056050,51.397091,-0.447521,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2203,Shepreth,Shepreth,7070440,52.114567,0.031517,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2204,Sherburn-In-Elmet,Sherburn-In-Elmet,7082570,53.797142,-1.23176,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2205,Sheringham,Sheringham,7073190,52.94096,1.210195,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2206,Shettleston,Shettleston,7099030,55.852959,-4.159731,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2207,Shieldmuir,Shieldmuir,7095520,55.775532,-3.952944,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2208,Shifnal,Shifnal,7046190,52.666405,-2.371116,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2209,Shildon,Shildon,7078930,54.626816,-1.637515,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2210,Shiplake,Shiplake,7031500,51.51121,-0.882452,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2211,Shippea Hill,Shippea Hill,7070730,52.430218,0.412299,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2212,Shipton,Shipton,7030090,51.866131,-1.591864,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2213,Shirebrook,Shirebrook,7015950,53.20369,-1.201995,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2214,Shirehampton,Shirehampton,7032060,51.484216,-2.679162,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2215,Shireoaks,Shireoaks,7065700,53.32481,-1.16821,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2216,Shirley,Shirley,7045260,52.403473,-1.845632,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2217,Shoreditch High Street,Shoreditch High Street,7010240,51.523433,-0.075614,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2218,Shoreham (Kent),Shoreham (Kent),7050740,51.332092,0.187665,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2219,Shoreham-By-Sea,Shoreham-By-Sea,7052770,50.834358,-0.271709,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2220,Shortlands,Shortlands,7050840,51.405548,0.002798,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2221,Shotts,Shotts,7097390,55.818302,-3.80024,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2222,Sidcup,Sidcup,7051250,51.434361,0.103342,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2223,Sileby,Sileby,7019020,52.731595,-1.109979,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2224,Silecroft,Silecroft,7020000,54.225966,-3.334281,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2225,Silkstone Common,Silkstone Common,7067820,53.537239,-1.560883,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2226,Silver Street,Silver Street,7069720,51.615364,-0.067415,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2227,Singer,Singer,7099880,55.907711,-4.405983,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2228,Skewen,Skewen,7042170,51.660789,-3.847692,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2229,Slade Green,Slade Green,7051540,51.466957,0.189792,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2230,Slaithwaite,Slaithwaite,7084500,53.624275,-1.87901,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2231,Slateford,Slateford,7092360,55.926731,-3.243476,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2232,Sleights,Sleights,7081790,54.46088,-0.66246,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2233,Small Heath,Small Heath,7045300,52.46283,-1.858673,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2234,Smallbrook Junction,Smallbrook Junction,7054940,50.712822,-1.15721,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2235,Smethwick Galton Bridge Low Level,Smethwick Galton Bridge Low Level,7011140,52.501826,-1.980632,26786,GB,Europe/London,FALSE,TRUE,FALSE,NA,FALSE
2236,Smethwick Rolfe Street,Smethwick Rolfe Street,7011500,52.49632,-1.969885,26786,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2237,Smithy Bridge,Smithy Bridge,7026600,53.633266,-2.113394,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2238,Snaith,Snaith,7080360,53.693192,-1.027678,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2239,Snodland,Snodland,7051890,51.330521,0.448864,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2240,Sole Street,Sole Street,7051260,51.38327,0.376939,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2241,Somerleyton,Somerleyton,7073200,52.509892,1.653333,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2242,South Acton,South Acton,7014520,51.499813,-0.269697,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2243,South Bank,South Bank,7079530,54.582375,-1.186112,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2244,South Bermondsey,South Bermondsey,7054250,51.487446,-0.054101,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2245,South Croydon,South Croydon,7054100,51.362194,-0.093903,26727,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2246,South Elmsall,South Elmsall,7083550,53.595234,-1.285286,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2247,South Greenford,South Greenford,7031380,51.533339,-0.336403,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2248,South Gyle,South Gyle,7093180,55.936951,-3.298234,NA,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
2249,South Hampstead,South Hampstead,7014510,51.541424,-0.178759,26744,GB,Europe/London,FALSE,FALSE,FALSE,NA,FALSE
